"","x1","against_blm","for_blm","name","party","text","time","topic_blm"
"2735",144428,0,0,"Henry McMaster","Republican","proud to sign the bill creating the south carolina office of resilience, one of the recommendations of our s.c. floodwater commission. we don’t need to fight the water, we need to learn to live with the water. we need to make the water our friend and let it work for us.","2020-10-14 13:42:22",0
"2736",144435,0,0,"Henry McMaster","Republican","thank you 
@jimdemint
 for your conservative leadership. we will continue the fight for educational opportunity and choice for low income and special needs parents in south carolina.","2020-10-08 18:54:24",0
"2737",144436,0,0,"Henry McMaster","Republican","great debate tonight  
@vp
 mike pence.  keep america and south carolina safe, strong and great with 
@realdonaldtrump
","2020-10-08 3:14:03",0
"2738",144439,0,0,"Henry McMaster","Republican","the supreme court has once again ruled to protect the integrity of every american voter’s ballot.","2020-10-06 1:28:41",0
"2739",144449,0,0,"Henry McMaster","Republican","amy coney barrett is an excellent choice by president 
@realdonaldtrump
  i’m confident she will serve on the supreme court with distinction - guided by the constitution and the rule of law.","2020-09-26 21:38:59",0
"2740",144457,0,0,"Henry McMaster","Republican","these simple and clear dashboards are an important part of furthering that goal, and will undoubtedly be helpful to south carolinians.

(2/2)","2020-09-22 14:34:23",0
"2741",144482,0,0,"Henry McMaster","Republican","the two flags will be removed at sunset and will be presented to mr. boseman’s family at the appropriate time.","2020-08-29 15:58:47",0
"2742",144490,0,0,"Henry McMaster","Republican","south carolina is home to strong women in all walks of life, from business to education to public service. today we celebrate a century of those women being able to vote, thanks to the tireless work of suffragists who came before them. #19thamendment","2020-08-18 21:41:04",0
"2743",144491,NA,NA,"Henry McMaster","Republican","this morning as the flags fly at half-staff please take a moment to remember the life and service of former s.c. representative floyd breeland.","2020-08-18 12:44:08",1
"2744",144492,0,0,"Henry McMaster","Republican","every request for ppe from 70 school districts across the state is being fulfilled to ensure that our children can return to school safely.","2020-08-13 21:25:59",0
"2745",144538,0,0,"Henry McMaster","Republican","today is a good opportunity for every american to take a moment and read the declaration of independence. to get reacquainted with a vision so bold and profound that a nation was born from it... (1/2)","2020-07-04 11:04:05",0
"2746",144541,0,0,"Henry McMaster","Republican","wear a mask for our hospitality and tourism workers. 

#wearitsc","2020-07-03 17:04:00",0
"2747",144544,0,0,"Henry McMaster","Republican","wear a mask for your family and friends.

#wearitsc","2020-07-02 23:00:00",0
"2748",144545,0,0,"Henry McMaster","Republican","again, i ask every south carolinian to wear a mask, socially distance, and frequently wash your hands. (3/3)","2020-07-02 20:43:32",0
"2749",144553,NA,NA,"Henry McMaster","Republican","proud to stand by senator tim scott today with law enforcement leadership to support his justice act, which will provide additional funding and accountability for our criminal justice system.","2020-06-22 21:24:08",1
"2750",144554,NA,NA,"Henry McMaster","Republican","will welcome this opportunity to strengthen their effectiveness in protecting the peace and safety of our people.
 
and the public’s confidence will be bolstered with enhanced accountability and transparency for our criminal justice system.

(2/2)","2020-06-17 19:19:48",1
"2751",144555,NA,NA,"Henry McMaster","Republican","senator tim scott has provided a great service to the country with his justice act. i am confident that the law enforcement officers in south carolina, which are the finest in the united states,

(1/2)","2020-06-17 19:19:48",1
"2752",144566,NA,NA,"Henry McMaster","Republican","south carolinians are well within their rights to publicly and peacefully express anger over the inexcusable taking of george floyd’s life.  we should all be angry.  there is no excuse for this.","2020-05-30 00:29:23",1
"2753",144573,0,0,"Henry McMaster","Republican","...institutions of higher education – to be done quickly but carefully to get them back on their feet. time is of the essence and deadlines are approaching. 

(2/2)","2020-05-18 20:17:44",0
"2754",144588,0,0,"Henry McMaster","Republican","this is welcome news for the communities affected by the tornadoes. thank you 
@realdonaldtrump
 for the disaster declaration.","2020-05-02 20:33:27",0
"2755",146300,0,0,"John Carney","Democratic","this fall and winter won’t be easy. but we know what works to reduce the spread. 

wear a mask to protect your family members, friends and neighbors. avoid large gatherings and wash your hands frequently.

stay vigilant.","2020-10-30 21:18:04",0
"2756",146318,0,0,"John Carney","Democratic","here are next week's pop-up community testing sites. i know we’re all tired of covid-19 - but it’s not tired of us. 

please get tested and wear a face covering in public places to protect your community.

more info: http://de.gov/gettested
register: http://delaware.curativeinc.com","2020-10-24 15:55:29",0
"2757",146323,0,0,"John Carney","Democratic","lots of slots are left at the walk-up community testing event today at woodbridge middle school in bridgeville.

reserve a free test: http://delaware.curativeinc.com
for a full list of testing sites: http://de.gov/gettested","2020-10-22 17:06:41",0
"2758",146324,0,0,"John Carney","Democratic","download covid alert de, delaware’s exposure notification app, to protect yourself and your family.

app store: https://apps.apple.com/us/app/covid-alert-de/id1527783171…
google play: https://play.google.com/store/apps/details?id=gov.de.covidtracker&hl=en_us…","2020-10-22 16:24:36",0
"2759",146326,0,0,"John Carney","Democratic","every delaware student should be graduating high school ready for college or a high-paying career. 

that’s why we’re using data to make sure that de students have access to skills-based training they need to land good jobs directly out of high school.","2020-10-21 20:12:24",0
"2760",146357,0,0,"John Carney","Democratic","tomorrow: the delaware legislative black caucus is hosting a virtual workshop at 11 a.m. to assist minority businesses owners understand the process of doing business in the state. 

register: https://zoom.us/webinar/register/wn_g_3wo7wyqby2-smvcsvbow…","2020-10-13 20:00:01",0
"2761",146397,0,0,"John Carney","Democratic","yesterday i received the pandemic resurgence advisory committee's final report, which will help inform the effort to plan for a potentially dangerous resurgence of covid-19. 
 read & download the final report: http://de.gov/prac
 view the event:","2020-10-01 14:30:00",0
"2762",146412,0,0,"John Carney","Democratic","the threat of climate change is real - especially in delaware, the lowest-lying state in our country.

the decade from 2010-2019 was delaware’s hottest on record. we are at risk of serious sea level rise and more severe, damaging weather.","2020-09-28 20:46:06",0
"2763",146418,0,0,"John Carney","Democratic","ashley jurden and her son quentin are an excellent example of how 
@dollyslibrary
 inspires creativity and a healthy reading habit. 

sign up for 
@dollyparton
's imagination library through 
@delibraries
 at https://lib.de.us/imagination/","2020-09-27 16:35:00",0
"2764",146432,0,0,"John Carney","Democratic","delaware small businesses are the backbone of our economy and they have made considerable sacrifices during the covid-19 crisis. we owe them our gratitude and support. 
  https://news.delaware.gov/2020/09/24/second-application-round-for-de-relief-grants-to-open-october-1/…","2020-09-24 19:15:25",0
"2765",146436,0,0,"John Carney","Democratic","subtítulos en español:","2020-09-22 17:57:40",0
"2766",146445,1,0,"John Carney","Democratic","so today and every day, let’s thank officers for their willingness to serve. and let’s commit to working together productively - in good faith - to strengthen our state for all delawareans. 

#thankapoliceofficerday","2020-09-19 15:35:11",1
"2767",146446,NA,NA,"John Carney","Democratic","i know law enforcement officers in delaware. i know they are committed to service and equal justice under the law. the vast majority of officers are in it for the right reasons and want better relationships with the communities they serve.","2020-09-19 15:35:11",1
"2768",146447,NA,NA,"John Carney","Democratic","it’s not an easy job. that’s been especially true recently - as delaware and our country continue to have difficult but important conversations about racial justice and systemic inequality.","2020-09-19 15:35:10",1
"2769",146448,NA,NA,"John Carney","Democratic","serving as a law enforcement officer requires a significant amount of sacrifice - and a willingness to put your life on the line to protect others.","2020-09-19 15:35:10",1
"2770",146449,NA,NA,"John Carney","Democratic","per u.s. flag code, both the u.s. & delaware flags are to be lowered to half staff due to the passing of u.s. supreme court justice ruth bader ginsburg. flags are to remain at half staff until the day of justice ginsburg’s interment. 
https://news.delaware.gov/2020/09/18/flags-to-be-lowered-for-passing-of-us-supreme-court-justice-ruth-bader-ginsburg/…","2020-09-19 13:27:59",1
"2771",146450,NA,NA,"John Carney","Democratic","justice ginsburg was a defender of our values as a country, and her leadership will be missed. her legacy should drive all americans to continue making progress on issues of equality and justice.","2020-09-19 00:01:45",1
"2772",146451,NA,NA,"John Carney","Democratic","this is a tremendous loss for our country. justice ruth bader ginsburg was a leading voice for equality and women’s rights long before she became an associate justice on the u.s. supreme court in 1993.","2020-09-19 00:01:45",1
"2773",146454,0,0,"John Carney","Democratic","this is how #covidalertde works. 
 here is where you can download it.

app store: https://apps.apple.com/us/app/covid-alert-de/id1527783171…

google play: https://play.google.com/store/apps/details?id=gov.de.covidtracker&hl=en_us…","2020-09-17 23:25:36",0
"2774",146458,0,0,"John Carney","Democratic","watch now: i am signing a proclamation for #hispanicheritagemonth 
 view the livestream:","2020-09-16 18:05:38",0
"2775",146474,0,0,"John Carney","Democratic","in the days, weeks and months that followed the september 11 attacks, we came together as americans to confront a common threat.

not as democrats and republicans. we aside political differences to protect our country and rally behind our first responders.","2020-09-11 22:51:41",0
"2776",146477,0,0,"John Carney","Democratic","september 11 and its aftermath is the most dramatic reminder in our country’s history that america, and all that it stands for, is worth fighting for. 

let's try to regain some of that spirit, ignore the voices that would divide us up, and come together.","2020-09-11 12:58:31",0
"2777",146481,0,0,"John Carney","Democratic","thank you to all of our frontline workers and delaware families for everything you’ve done to keep delaware moving forward.","2020-09-10 13:17:21",0
"2778",146483,0,0,"John Carney","Democratic","nonprofit organizations across our state, their employees and their volunteers have stepped up for their neighbors and provided critical services throughout this covid-19 pandemic. 
 https://news.delaware.gov/2020/09/09/governor-carney-announces-25m-delaware-nonprofit-support-fund/…","2020-09-09 20:55:48",0
"2779",146496,0,0,"John Carney","Democratic","delaware small businesses and nonprofits can apply for de relief grants starting september 8. learn about the application process from ⁦
@delbiz
⁩. 

more info about the grants: http://delbiz.com/relief","2020-09-05 21:29:29",0
"2780",146506,NA,NA,"John Carney","Democratic","delaware’s justices of the peace play an important role in our judicial system. i encourage delawareans from each county who are committed to public service to participate in the screening process. 
 https://news.delaware.gov/2020/09/03/governor-carney-initiates-justice-of-the-peace-screening-process/…","2020-09-03 21:17:22",1
"2781",146537,0,0,"John Carney","Democratic","applications for the delaware resilience fund are now open. 

the program will include:
direct assistance to qualifying individuals
support to volunteer groups, non-profits, and organizations assisting with recovery efforts

for more on how to apply:","2020-08-27 20:15:39",0
"2782",146544,NA,NA,"John Carney","Democratic","the vast majority of law enforcement officers do not condone this behavior. they want better relationships with the communities they serve.","2020-08-26 18:16:52",1
"2783",146545,NA,NA,"John Carney","Democratic","jacob blake is yet another disturbing, sad, and urgent example of the need to rein in these abuses of power. 

we need to get serious. and we need to include law enforcement in those discussions.","2020-08-26 18:16:51",1
"2784",146549,0,0,"John Carney","Democratic","subtítulos en español:","2020-08-25 17:48:20",0
"2785",146551,0,0,"John Carney","Democratic","wearing face coverings is the best thing we can all do to keep our communities healthy. take a look at these tips from 
@nemours
 for how to help your child get used to a face covering.","2020-08-25 14:27:39",0
"2786",146574,0,0,"John Carney","Democratic","one of the most important things we can do to improve childhood literacy: give children books. 
@dollyparton
's imagination library sends delaware children under 5 one free book each month.

sign up for 
@dollyslibrary
 through 
@delibraries
: http://lib.de.us/imagination","2020-08-18 1:06:58",0
"2787",146582,NA,NA,"John Carney","Democratic","i want to thank members of the delaware legislative black caucus for their leadership on issues around racial justice and law enforcement. 

our work together will continue.","2020-08-13 20:15:49",1
"2788",146583,NA,NA,"John Carney","Democratic","this legislation is an important part of a broader effort to improve the relationship between law enforcement and communities of color following the brutal and senseless killing of george floyd in minneapolis.","2020-08-13 20:15:48",1
"2789",146584,NA,NA,"John Carney","Democratic","today i signed house bill 350, which bans the use of chokeholds by all law enforcement agencies in delaware. 

we have heard the voices calling for change and we are focused on taking meaningful action in delaware. 

watch:","2020-08-13 20:15:48",1
"2790",146591,0,0,"John Carney","Democratic","we know many delawareans continue to face a very challenging time as they struggle with the economic effects of the covid-19 crisis. we hope these programs help more delaware families stay in their homes both during and after the pandemic.

for more info: https://news.delaware.gov/2020/08/10/governor-carney-dsha-new-castle-county-announce-40-million-in-housing-assistance/…","2020-08-10 21:51:28",0
"2791",146603,0,0,"John Carney","Democratic","we appreciate this partnership with parkmobile and the opportunity to share important safety messages with delawareans and visitors. 
 https://parkmobile.io/newsroom/state-delaware-parkmobile-covid-19-safety-measures/…","2020-08-06 20:09:11",0
"2792",146604,0,0,"John Carney","Democratic","a new saliva-based testing site has been added at the harrington fire company on friday, aug. 7.

pre-register at: http://delaware.curativeinc.com.

to find a date and testing location near you: http://de.gov/gettested","2020-08-06 17:33:02",0
"2793",146605,0,0,"John Carney","Democratic","hybrid learning may look different across each district, charter or private school. but one thing is clear: the safety of all of delaware’s students, educators and staff will be our top priority.

stay up to date with the latest school reopening criteria: http://de.gov/healthycommunity…","2020-08-05 20:38:34",0
"2794",146609,0,0,"John Carney","Democratic","this is a science-based approach, and i want to thank everyone who participated in our working groups and put so much thought into this effort.","2020-08-04 19:21:40",0
"2795",146617,0,0,"John Carney","Democratic","3 de agosto: estas son las novedades semanales sobre el coronavirus en delaware.

para obtener más información, ingrese en http://de.gov/coronavirus","2020-08-03 20:58:26",0
"2796",146625,0,0,"John Carney","Democratic","general timmons was a pioneer as a helicopter pilot and the first female adjutant general of the delaware national guard. she was the epitome of a public servant. she served her state and country for more than four decades in the guard, rising to the rank of adjutant general.","2020-08-03 16:20:00",0
"2797",146639,0,0,"John Carney","Democratic","covid-19 has taken the lives of more than 150,000 americans - including more than 580 delawareans. each one was a precious life.

let’s remember those lives lost. and let’s commit to doing our part to reduce the toll of this disease.","2020-07-29 15:52:59",0
"2798",146664,0,0,"John Carney","Democratic","congressman lewis had a humble, kind and gentle spirit, but he spoke with a powerful moral voice rooted in faith. he stood as a great example of courage and commitment for all of us. he had incredible optimism and belief in the ideals and the promise of america.","2020-07-18 14:08:24",0
"2799",146675,0,0,"John Carney","Democratic","whether or not you have symptoms, consider getting a free test:","2020-07-15 19:27:30",0
"2800",146680,NA,NA,"John Carney","Democratic","col. zebley has a tremendous track record of leadership at the delaware state police over her 28-year career, and she has the trust of community leaders up and down our state. 

thank you to col. zebley for taking on this important challenge and leading our largest police agency.","2020-07-14 16:52:40",1
"2801",146692,NA,NA,"John Carney","Democratic","lt. col. zebley has the trust of community leaders not only in new castle county, but up and down our state. 

i know she will build on the good work of colonel mcqueen to keep delaware safe and continue to establish trust between law enforcement and the communities they serve.","2020-07-09 18:16:42",1
"2802",146693,NA,NA,"John Carney","Democratic","lt. col. zebley has a tremendous track record of leadership at the delaware state police, and is the right person to lead our largest police agency.","2020-07-09 18:16:42",1
"2803",146696,0,0,"John Carney","Democratic","from 
@beebehealthcare
's dr. tam in 
@coastalpoint
:   https://coastalpoint.com/opinion/experts_corner/beebe_experts/now-is-not-the-time-to-relax-on-covid-19-safety-measures/article_d1961396-c082-11ea-b653-7787467b1e1e.html…","2020-07-08 20:30:07",0
"2804",146712,0,0,"John Carney","Democratic","we’re asking delawareans and visitors to enjoy the beautiful outdoors this july 4th weekend, but please celebrate safely.","2020-07-03 16:09:24",0
"2805",146714,0,0,"John Carney","Democratic","i agree with valarie, who brought her 6-year-old son to witness the removal and talked to 
@delawareonline
:

""it’s important for us to stand against things that have been symbols of hate.”","2020-07-02 19:25:37",0
"2806",146716,0,0,"John Carney","Democratic","please celebrate safely this weekend. #maskupde","2020-07-02 17:38:29",0
"2807",146724,0,0,"John Carney","Democratic","know your status by getting tested – especially if you have spent time in our beach communities. 

visit http://de.gov/gettested to find a local testing site.","2020-06-30 22:20:18",0
"2808",146754,NA,NA,"John Carney","Democratic","i know law enforcement in delaware. the vast majority of officers here and across our country serve for the right reasons – to protect and strengthen their communities. they want meaningful change.

let’s keep working together to move forward.","2020-06-25 15:01:06",1
"2809",146755,NA,NA,"John Carney","Democratic","i know that the general assembly will build on these steps, and i thank legislators for their partnership. 

thank you to colonel mcqueen and the law enforcement officers of the delaware state police for their leadership on this important issue.","2020-06-25 15:01:06",1
"2810",146756,NA,NA,"John Carney","Democratic","talk is cheap. it’s on us to make progress.

as i said last week, these are first steps that we can take administratively to improve the relationship between law enforcement agencies and communities of color in delaware.

more on executive order #41: https://news.delaware.gov/2020/06/25/governor-carney-signs-executive-order-on-law-enforcement-policy/…","2020-06-25 15:01:06",1
"2811",146760,0,0,"John Carney","Democratic","we will also continue investments to support students and educators statewide through our opportunity funding program. this program supports students living in poverty, and students who are still learning english. i can’t think of a more important investment in delaware’s future.","2020-06-25 2:52:04",0
"2812",146770,0,0,"John Carney","Democratic","make sure you get tested, especially if you think you may have been exposed to someone positive for covid-19 or if you are in a large group. for a full list of testing sites:","2020-06-23 23:50:19",0
"2813",146773,0,0,"John Carney","Democratic","we need everyone to act with a sense of responsibility, community, and awareness of the fact that your actions affect your neighbor.","2020-06-23 23:47:59",0
"2814",146779,0,0,"John Carney","Democratic","22 de junio: estas son las novedades semanales sobre el coronavirus en delaware.

para obtener más información, ingrese en http://de.gov/coronavirus","2020-06-22 15:02:56",0
"2815",146797,NA,NA,"John Carney","Democratic","these are first steps that we can take administratively to improve the relationship between law enforcement and communities of color.","2020-06-18 14:08:37",1
"2816",146801,0,1,"John Carney","Democratic","we are also working with the delaware heritage commission and delaware historical society to create an educational program around issues of race and slavery in delaware and the u.s.","2020-06-18 14:08:36",1
"2817",146804,NA,NA,"John Carney","Democratic","over the last several weeks, we have seen largely peaceful protests demanding racial justice and equality across our state. i have spent much of this time listening, and trying to chart a productive path forward. we can make meaningful change, and i believe we will.","2020-06-18 14:08:36",1
"2818",146818,0,1,"John Carney","Democratic","i agree with senator darius brown, who said “dismantling systemic racism in delaware must begin with our founding document.”

thank you to members of the delaware senate for taking this important first step to guarantee equality in delaware’s constitution.","2020-06-16 21:07:13",1
"2819",146833,0,0,"John Carney","Democratic","this law enforcement memorial in front of legislative hall helps us remember the brave men and women - in delaware and across our country - who have made the ultimate sacrifice protecting all of us. this kind of vandalism is unacceptable.","2020-06-12 15:09:56",0
"2820",146836,0,0,"John Carney","Democratic","thank you to lt. governor bethany hall-long and the chairs of the pandemic resurgence advisory committee. this distinguished group will help us look forward, and develop a comprehensive plan for managing a potentially dangerous second wave of covid-19.","2020-06-11 14:40:41",0
"2821",146838,NA,NA,"John Carney","Democratic","it’s our obligation as leaders and elected officials to ensure the relationship between law enforcement and communities of color improves. 

and it’s our obligation to address the issues of inequality that are giving rise to racial justice demonstrations in de and in our country.","2020-06-10 22:22:04",1
"2822",146841,0,0,"John Carney","Democratic","i want to thank the working groups who are providing recommendations for a safe return to school. emma brower, a senior at sussex tech, is providing a much needed student perspective on the health and wellness working group.

http://doverpost.com/news/20200610/sussex-tech-senior-helping-advise-delaware-school-reopening-efforts…","2020-06-10 21:18:39",0
"2823",146855,NA,NA,"John Carney","Democratic","thank you to chief tracy, colonel mcqueen, colonel bond and all the officers of the wilmington pd, the delaware state police, and the new castle county pd. our law enforcement officers are committed to working productively with the communities they serve.","2020-06-06 14:57:06",1
"2824",146857,NA,NA,"John Carney","Democratic","as your governor, it’s my responsibility to make sure that we make progress. that we improve relationships between law enforcement and the people of our state.","2020-06-06 14:57:06",1
"2825",146858,NA,NA,"John Carney","Democratic","to all the delawareans who showed up and stayed through the rain to peacefully protest— thank you. i especially want to thank the organizers of friday night’s demonstration.

i hear you. 

#blacklivesmatter","2020-06-06 14:57:05",1
"2826",146859,0,0,"John Carney","Democratic","taking part in a community clean up on the east side of wilmington. glad to have cleaned up with 
@teacher_city
  and the crew.","2020-06-05 20:50:45",0
"2827",146862,0,0,"John Carney","Democratic","thank you professor 
@muqtedarkhan
 for inviting me to discuss these important issues. now more than ever, we need more conversation.","2020-06-05 14:08:31",0
"2828",146863,0,0,"John Carney","Democratic","during the month of june, we recognize lgbtq #pridemonth . this is an opportunity to celebrate and remember the history of the lgbtq community and show support and appreciation for lgbtq delawareans.","2020-06-03 22:55:13",0
"2829",146875,NA,NA,"John Carney","Democratic","thank you to all the delawareans who protested peacefully this weekend to shine a light on racial inequality. let’s work together, in good faith, to make real progress.","2020-06-01 14:57:24",1
"2830",146876,NA,NA,"John Carney","Democratic","destruction isn’t the way. random acts of vandalism and violence are counterproductive. frankly, it’s an insult to the cause.

but the anger is real. i’ve heard that anger and frustration from so many delawareans in the days since george floyd’s death. i share that anger.","2020-06-01 14:57:24",1
"2831",146880,NA,NA,"John Carney","Democratic","i’ve heard the anger and frustration from so many delawareans in the days since george floyd’s death. i share that anger.","2020-05-31 01:43:23",1
"2832",146887,0,1,"John Carney","Democratic","we need to commit ourselves to healing the racial discord, and addressing the systemic inequality that gives rise to it. this shouldn’t be about politics. 

this should be about what kind of country we want america to be.","2020-05-29 16:44:45",1
"2833",146888,NA,NA,"John Carney","Democratic","my heart aches to see this senseless loss of life in minnesota. we need real national leadership - not political division and threats of violence from the president of the united states. 

i continue to think about george floyd and his family.","2020-05-29 16:44:45",1
"2834",146903,0,0,"John Carney","Democratic","while this year's eid al-fitr celebrations will be different than past years due to social distancing, i hope delaware's muslim community is able to celebrate and create lasting memories with close family members.","2020-05-24 16:28:22",0
"2835",146906,0,0,"John Carney","Democratic","sharing this again as a reminder this memorial day weekend.

look out for others. 

act with a sense of community.

be safe.","2020-05-23 19:46:54",0
"2836",146921,0,0,"John Carney","Democratic","i'll be joining 
@wolfblitzer
 on 
@cnnsitroom
 soon. 

watch live: https://go.cnn.com/?stream=cnn","2020-05-20 21:00:15",0
"2837",146936,0,0,"John Carney","Democratic","in coordination with 
@delaware_dhss
 public health and the delaware council of faith-based partnerships, we have updated the guidance for churches and other houses of worship.
 https://news.delaware.gov/2020/05/18/governor-carney-issues-guidance-for-churches-houses-of-worship/…","2020-05-18 18:48:29",0
"2838",146938,0,0,"John Carney","Democratic","we can’t have a healthy, functioning economy again until our communities are healthy. your actions have driven down cases and hospitalizations statewide. that will help us reopen delaware’s economy safely in the coming weeks - while protecting the most vulnerable delawareans.","2020-05-15 18:00:37",0
"2839",146952,0,0,"John Carney","Democratic","may 15 is peace officers memorial day. we pay tribute to the local, state, and federal peace officers who have died or who have been disabled in the line of duty. thank you 
@decorrection
 for this tribute to lt. steven floyd and delaware's law enforcement.","2020-05-12 16:16:17",0
"2840",146970,0,0,"John Carney","Democratic","we are making progress. 

delawareans have helped flatten the curve by staying home, and by practicing social distancing when you’re out in public.","2020-05-07 16:07:45",0
"2841",146997,0,0,"John Carney","Democratic","sussex county has become a hot spot for covid-19. 

community testing and outreach will be conducted in several sussex communities that are at the center of delaware’s covid-19 epidemic. 
 for more information, visit: http://coronavirus.delaware.gov/testing","2020-05-01 2:13:25",0
"2842",149519,0,0,"Kim Reynolds","Republican","welcome to the family everlee ann enger!!! we love you! 
#blessed  - 11th grandchild","2020-10-31 13:07:20",0
"2843",149521,0,0,"Kim Reynolds","Republican","welcome back vp 
@mike_pence
! iowa is ready for 4 more years of president 
@realdonaldtrump
!","2020-10-29 20:34:17",0
"2844",149526,0,0,"Kim Reynolds","Republican","amy coney barrett will be an exceptional jurist! great choice by president 
@realdonaldtrump
 and ty to ia’s senators 
@joniernst
 and 
@chuckgrassley
 for moving her through the confirmation process!","2020-10-27 0:03:44",0
"2845",149538,0,0,"Kim Reynolds","Republican","we need to keep 
@joniernst
 in the united states senate!","2020-10-08 15:51:12",0
"2846",149546,NA,NA,"Kim Reynolds","Republican","in these unprecedented times, america needs a strong, decisive leader like president 
@realdonaldtrump
! tonight president trump pledged his continued support for our military, our veterans, and law enforcement. that’s how we keep our nation strong, safe, and secure the future.","2020-09-30 02:58:32",1
"2847",149563,0,0,"Kim Reynolds","Republican","clearing storm debris this morning with the lang family and 
@hinsonashley
. #derecho2020","2020-08-22 15:23:13",0
"2848",149589,0,0,"Kim Reynolds","Republican","happy mother’s day to my loving, caring and amazing mom! thanks for always being there. i love you!!","2020-05-10 13:52:21",0
"2849",149594,0,0,"Kim Reynolds","Republican","great work, thank you!","2020-05-01 18:31:44",0
"2850",151353,NA,NA,"Larry Hogan","Republican","i want to commend and thank the sixteen allied state and local law enforcement agencies that immediately mobilized to assist the ocean city police department in its response to the unruly disturbance over the weekend. 

my full statement:","2020-09-28 19:08:15",1
"2851",151359,0,0,"Larry Hogan","Republican","hogan ""expressed hope that young people are more interested in bipartisan policy than their predecessors...that’s what we desperately need in america...we've proven in maryland that it can be done.”","2020-09-14 19:47:20",0
"2852",151363,0,0,"Larry Hogan","Republican","maryland reports another record low covid-19 positivity rate, hospitalizations continue to decline","2020-08-13 16:02:42",0
"2853",151365,0,0,"Larry Hogan","Republican","maryland reports record low 3.54% positivity rate, hospitalizations continue to decline","2020-08-12 22:00:00",0
"2854",151370,0,0,"Larry Hogan","Republican","i strongly disagree with montgomery county’s decision to mandate the closure of private and parochial schools. my full statement:","2020-08-01 19:22:17",0
"2855",151372,0,0,"Larry Hogan","Republican","as a young man, it was my honor to work for president ronald reagan and serve as a chair of youth for reagan and a delegate to the republican national conventions in 1980 and 1984 for the reagan campaign.","2020-07-27 16:51:26",0
"2856",151375,0,0,"Larry Hogan","Republican","we have already gained back nearly 97,000 jobs, and our unemployment rate has stayed much lower than the national rate, far better than most states in america, and is the very best among all the states in our region.","2020-07-17 16:11:33",0
"2857",151382,0,0,"Larry Hogan","Republican",".
@wmar2news
 | gov. hogan, state superintendent announce $210 million in additional funding to help maryland schools","2020-06-29 17:21:15",0
"2858",151396,0,0,"Larry Hogan","Republican","today at 5:00 pm, i will hold a press conference to provide an update on the reopening of our economy and stage two of the #marylandstrong roadmap to recovery.

watch live here on twitter, facebook, or youtube (live captioning available): https://bit.ly/3bvczfj","2020-06-10 19:30:00",0
"2859",151408,NA,NA,"Larry Hogan","Republican",".
@nbcnews
 | five years after freddie gray unrest, baltimore sets an example for peaceful protests","2020-06-02 23:19:30",1
"2860",151418,0,0,"Larry Hogan","Republican",".
@wjz
 | gov. larry hogan will address marylanders at 5:00 pm wednesday","2020-05-27 14:18:59",0
"2861",151420,0,0,"Larry Hogan","Republican",".
@wbaltv11
 | hogan: maryland hospital is first in nation to install staat mod tm units","2020-05-26 16:23:19",0
"2862",151441,NA,NA,"Larry Hogan","Republican","every single day, i am moved by the selflessness, the unwavering loyalty, and the dedication of maryland's law enforcement family.","2020-05-11 13:24:54",1
"2863",151442,0,0,"Larry Hogan","Republican","wishing a very happy #mothersday to all the incredible moms across our great state!","2020-05-10 16:03:34",0
"2864",153075,NA,NA,"John Bel Edwards","Democratic","capt. davis replaces col. kevin reeves who is retiring after 30 years of service with state police. capt. davis has led an exemplary career in law enforcement and has earned the respect of his colleagues. #lagov","2020-10-30 16:30:15",1
"2865",153077,0,0,"John Bel Edwards","Democratic","gov. edwards will provide an update on louisiana's response to hurricane #zeta at 10:45 a.m.
: 10:45 a.m.
: http://facebook.com/louisianagov
: http://gov.la.gov
#lagov","2020-10-30 14:45:02",0
"2866",153093,0,0,"John Bel Edwards","Democratic","the time to finalize your #zeta  preparations is quickly closing. make sure you’re sheltering in place as soon as you can. heed evacuation orders, listen to local officials and newscasts. be smart and be safe. #lagov #lawx","2020-10-28 16:21:42",0
"2867",153096,0,0,"John Bel Edwards","Democratic","if you are using a generator during or after hurricane #zeta, please use caution. follow the manufacturer instructions, do not use them inside your home and keep them away from windows and doors. #lagov #lawx","2020-10-28 14:43:40",0
"2868",153107,0,0,"John Bel Edwards","Democratic","his experience made him a steady and strong leader in trying times, and i personally thank him and, on behalf of the state of louisiana, i wish him and his family well in his much-deserved retirement. #lagov","2020-10-27 18:40:13",0
"2869",153110,NA,NA,"John Bel Edwards","Democratic","i am deeply grateful to col. reeves for his decades of dedicated service as the consummate law enforcement professional committed to serving and protecting the people of louisiana. public safety has always been his highest priority. #lagov","2020-10-27 18:40:12",1
"2870",153120,0,0,"John Bel Edwards","Democratic","multiple people – including the author of the legislature’s petition and many of its signers – have acknowledged the law’s unconstitutionality in both public and private conversations. #lagov #lalege","2020-10-26 21:02:44",0
"2871",153134,0,0,"John Bel Edwards","Democratic","we are monitoring this system and you should be too. it’s too soon to know what will form or where it will go, but this is an important reminder to stay vigilant because hurricane season is not over. #lagov #lawx","2020-10-24 14:58:00",0
"2872",153162,0,0,"John Bel Edwards","Democratic","there are 10 days left to register for #hurricanelaura related fema disaster assistance. apply for assistance today by registering online at http://disasterassistance.gov or by calling 1-800-621-fema (3362) #lagov #laura","2020-10-18 1:20:02",0
